id,dataset,type,model,prediction,confidence,correct,parse_success,inference_time
4796,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,39,0.85,1,True,0.4174264818429947
4797,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4174264818429947
4798,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,24,0.85,1,True,0.4174264818429947
4799,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,960,0.85,0,True,0.4174264818429947
4800,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,47,0.85,0,True,0.4240402430295944
4801,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4240402430295944
4802,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,360,0.85,0,True,0.4240402430295944
4803,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.4240402430295944
4804,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,United States,0.85,0,True,0.4240402430295944
4805,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,30,0.85,0,True,0.4240402430295944
4806,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.4240402430295944
4807,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,0,True,0.4240402430295944
4808,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,bicycle shop,0.85,1,True,0.4240402430295944
4809,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4240402430295944
4810,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.4240402430295944
4811,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,comfortable clothes,0.85,1,True,0.4240402430295944
4812,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,rabbit warren,0.85,1,True,0.4240402430295944
4813,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,field,0.85,1,True,0.4240402430295944
4814,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,42,0.85,0,True,0.4240402430295944
4815,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,It would be considered disrespectful or inappropriate to fly the US flag at night.,0.85,1,True,0.4240402430295944
4816,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,shoot,0.85,1,True,0.11901882290840149
4817,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,85},0.85,0,True,0.11901882290840149
4818,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,32,0.85,1,True,0.11901882290840149
4819,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,living room,0.85,1,True,0.11901882290840149
4820,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,strange,0.85,1,True,0.11901882290840149
4821,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.11901882290840149
4822,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.11901882290840149
4823,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.11901882290840149
4824,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,winery,0.85,0,True,0.11901882290840149
4825,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,fish department,0.85,1,True,0.11901882290840149
4826,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.11901882290840149
4827,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,0,True,0.11901882290840149
4828,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,first class,0.85,1,True,0.11901882290840149
4829,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,homes,0.85,1,True,0.11901882290840149
4830,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.11901882290840149
4831,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.11901882290840149
4832,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.10773257911205292
4833,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,music room,0.85,1,True,0.10773257911205292
4834,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,27,0.85,1,True,0.10773257911205292
4835,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,the Twilight Saga book series and movies,0.85,0,True,0.10773257911205292
4836,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,calm,0.85,1,True,0.10773257911205292
4837,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,39,0.85,1,True,0.10773257911205292
4838,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.10773257911205292
4839,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.10773257911205292
4840,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.10773257911205292
4841,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,testify,0.85,1,True,0.10773257911205292
4842,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.10773257911205292
4843,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,procreate,0.85,1,True,0.10773257911205292
4844,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.10773257911205292
4845,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.10773257911205292
4846,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.10773257911205292
4847,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,7,0.85,0,True,0.10773257911205292
4848,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42058122158050537
4849,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,It is impossible to predict future market trends accurately.,0.85,0,True,0.42058122158050537
4850,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,0,True,0.42058122158050537
4851,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42058122158050537
4852,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"Yes, all stars are stars.",0.85,1,True,0.42058122158050537
4853,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,undestroyable,0.85,0,True,0.42058122158050537
4854,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.42058122158050537
4855,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,23,0.85,1,True,0.42058122158050537
4856,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,"$7,600",0.85,0,True,0.42058122158050537
4857,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"Yes, everyday goods have become more affordable for the average American since 1960.",0.85,1,True,0.42058122158050537
4858,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,30,0.85,0,True,0.42058122158050537
4859,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,30,0.85,1,True,0.42058122158050537
4860,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,play with toys,0.85,1,True,0.42058122158050537
4861,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,20,0.85,1,True,0.42058122158050537
4862,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"If you have more specific details or need further clarification,",0.85,0,True,0.42058122158050537
4863,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,0,True,0.42058122158050537
4864,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.4779096841812134
4865,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4779096841812134
4866,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4779096841812134
4867,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4779096841812134
4868,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4779096841812134
4869,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,4,0.85,1,True,0.4779096841812134
4870,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,"5; for cases where the substitute teacher shows up but no one gets an extension, we multiply by",0.5,0,True,0.4779096841812134
4871,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4779096841812134
4872,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,go somewhere,0.85,0,True,0.4779096841812134
4873,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,$160,0.85,1,True,0.4779096841812134
4874,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,god will never judge,0.85,0,True,0.4779096841812134
4875,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4779096841812134
4876,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.4779096841812134
4877,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4779096841812134
4878,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.4779096841812134
4879,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,North Carolina,0.85,0,True,0.4779096841812134
4880,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4127606749534607
4881,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4127606749534607
4882,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Not recommended,0.85,0,True,0.4127606749534607
4883,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Inferior,0.85,0,True,0.4127606749534607
4884,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4127606749534607
4885,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,friendly,0.85,0,True,0.4127606749534607
4886,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,time,0.85,1,True,0.4127606749534607
4887,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.4127606749534607
4888,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.4127606749534607
4889,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Your answer here,0.85,0,True,0.4127606749534607
4890,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,you will experience a mild laxative effect,0.85,0,True,0.4127606749534607
4891,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,ego depletion,0.85,0,True,0.4127606749534607
4892,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.4127606749534607
4893,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,skate,0.85,1,True,0.4127606749534607
4894,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,60,0.85,1,True,0.4127606749534607
4895,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,29,0.85,1,True,0.4127606749534607
4896,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4897,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,209,0.85,0,True,0.43614260852336884
4898,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4899,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Your answer here,0.85,0,True,0.43614260852336884
4900,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4901,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4902,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4903,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,24,0.85,0,True,0.43614260852336884
4904,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.43614260852336884
4905,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,130,0.85,0,True,0.43614260852336884
4906,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,ask questions,0.85,1,True,0.43614260852336884
4907,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4908,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.43614260852336884
4909,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4910,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43614260852336884
4911,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,mall,0.85,1,True,0.43614260852336884
4912,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.08490604162216187
4913,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.08490604162216187
4914,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,6000,0.85,0,True,0.08490604162216187
4915,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,sea water,0.85,1,True,0.08490604162216187
4916,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,old barn,0.85,1,True,0.08490604162216187
4917,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.08490604162216187
4918,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,satisfaction,0.85,1,True,0.08490604162216187
4919,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,2.4,0.85,0,True,0.08490604162216187
4920,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,your_answer_here,0.85,0,True,0.08490604162216187
4921,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.08490604162216187
4922,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.08490604162216187
4923,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,680,0.85,0,True,0.08490604162216187
4924,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,desk,0.85,0,True,0.08490604162216187
4925,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,teach courses,0.85,1,True,0.08490604162216187
4926,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.08490604162216187
4927,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,ridiculous,0.85,1,True,0.08490604162216187
4928,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4929,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4930,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.42803774774074554
4931,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,135,0.85,1,True,0.42803774774074554
4932,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4933,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,375,0.85,0,True,0.42803774774074554
4934,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,46.67,0.85,0,True,0.42803774774074554
4935,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,cabinet,0.85,0,True,0.42803774774074554
4936,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,"Thus, the total cost to fill the pool would be",1.0,0,True,0.42803774774074554
4937,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.42803774774074554
4938,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4939,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4940,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,700,0.85,0,True,0.42803774774074554
4941,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4942,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4943,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42803774774074554
4944,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,16,0.85,0,True,0.43681658804416656
4945,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,24,0.85,1,True,0.43681658804416656
4946,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.43681658804416656
4947,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43681658804416656
4948,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.43681658804416656
4949,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,clutter,0.85,1,True,0.43681658804416656
4950,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,200.0,0.85,0,True,0.43681658804416656
4951,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.43681658804416656
4952,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43681658804416656
4953,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Your answer here,0.85,0,True,0.43681658804416656
4954,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,nuclear plant,0.85,1,True,0.43681658804416656
4955,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,2,0.85,1,True,0.43681658804416656
4956,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,2.69,0.85,0,True,0.43681658804416656
4957,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.43681658804416656
4958,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,27,0.85,1,True,0.43681658804416656
4959,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43681658804416656
4960,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,cancer,0.85,0,True,0.43027234077453613
4961,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.43027234077453613
4962,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"Your statement implies that you work harder when there are external pressures or expectations, such as being watched by a boss, which can be an indication of the impact of external motivation on effort levels.",0.85,0,True,0.43027234077453613
4963,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,270,0.85,0,True,0.43027234077453613
4964,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,partner,0.85,1,True,0.43027234077453613
4965,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,cabinet,0.85,1,True,0.43027234077453613
4966,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,wardrobe,0.85,0,True,0.43027234077453613
4967,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,"social security payments are provided to individuals who are unable to work due to illness or disability, ensuring their financial stability during a time of vulnerability.",0.85,1,True,0.43027234077453613
4968,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,depression,0.85,1,True,0.43027234077453613
4969,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.43027234077453613
4970,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Women's menstrual cycles are synchronized when living together.,0.85,0,True,0.43027234077453613
4971,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,a sailor might turn around to see who is singing.,0.85,1,True,0.43027234077453613
4972,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,60,0.85,0,True,0.43027234077453613
4973,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.43027234077453613
4974,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,ore,0.85,1,True,0.43027234077453613
4975,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,yes,0.85,1,True,0.43027234077453613
4976,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,93,0.85,0,True,0.42112967371940613
4977,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,4,0.85,1,True,0.42112967371940613
4978,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,74,0.85,1,True,0.42112967371940613
4979,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,German,0.85,1,True,0.42112967371940613
4980,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,6,0.85,1,True,0.42112967371940613
4981,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,,0.0,0,False,0.42112967371940613
4982,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,7,0.85,1,True,0.42112967371940613
4983,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,satisfaction,0.85,1,True,0.42112967371940613
4984,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,europe,0.85,1,True,0.42112967371940613
4985,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,6,0.85,1,True,0.42112967371940613
4986,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,1%,0.85,0,True,0.42112967371940613
4987,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42112967371940613
4988,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42112967371940613
4989,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,0,True,0.42112967371940613
4990,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.42112967371940613
4991,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.42112967371940613
4992,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,$75.00,0.85,0,True,0.43297506868839264
4993,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,36,0.85,0,True,0.43297506868839264
4994,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,earth,0.85,0,True,0.43297506868839264
4995,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,mountains,0.85,1,True,0.43297506868839264
4996,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,1,True,0.43297506868839264
4997,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"New York City, Tokyo, London, Hong Kong, Dubai",0.85,0,True,0.43297506868839264
4998,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43297506868839264
4999,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43297506868839264
5000,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,196,0.85,0,True,0.43297506868839264
5001,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,plug in,0.85,0,True,0.43297506868839264
5002,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,get frustrated,0.85,1,True,0.43297506868839264
5003,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,0,True,0.43297506868839264
5004,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,3,0.85,1,True,0.43297506868839264
5005,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,desire to travel,0.85,1,True,0.43297506868839264
5006,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,market,0.85,1,True,0.43297506868839264
5007,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.43297506868839264
5008,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,45,0.85,1,True,0.4217091202735901
5009,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4217091202735901
5010,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,0,True,0.4217091202735901
5011,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,36,0.85,0,True,0.4217091202735901
5012,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,14,0.85,1,True,0.4217091202735901
5013,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,3,0.85,0,True,0.4217091202735901
5014,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4217091202735901
5015,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,affordability has increased significantly,0.85,0,True,0.4217091202735901
5016,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.4217091202735901
5017,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,45,0.85,0,True,0.4217091202735901
5018,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,park,0.85,1,True,0.4217091202735901
5019,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,your_answer_here,0.85,0,True,0.4217091202735901
5020,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.4217091202735901
5021,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,9.3,0.85,0,True,0.4217091202735901
5022,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4217091202735901
5023,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Spanish,0.85,0,True,0.4217091202735901
5024,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,47,0.85,1,True,0.4443633705377579
5025,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,garden center,0.85,1,True,0.4443633705377579
5026,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4443633705377579
5027,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,mooncakes,0.85,0,True,0.4443633705377579
5028,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,True,0.85,0,True,0.4443633705377579
5029,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,jewelry store,0.85,1,True,0.4443633705377579
5030,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.4443633705377579
5031,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,600,0.85,1,True,0.4443633705377579
5032,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,400,0.85,1,True,0.4443633705377579
5033,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.4443633705377579
5034,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,false,0.85,1,True,0.4443633705377579
5035,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,intimidation,0.85,1,True,0.4443633705377579
5036,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"No, it is not certain that climate change will lead to human extinction.",0.85,1,True,0.4443633705377579
5037,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,function,0.85,1,True,0.4443633705377579
5038,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.4443633705377579
5039,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"Yes, I am an AI.",0.85,1,True,0.4443633705377579
5040,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,1,True,0.42829377949237823
5041,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,False,0.85,0,True,0.42829377949237823
5042,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,32,0.85,1,True,0.42829377949237823
5043,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,0,True,0.42829377949237823
5044,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,period of recovery,0.85,0,True,0.42829377949237823
5045,boolq,boolean,Qwen/Qwen2-1.5B-Instruct,true,0.85,1,True,0.42829377949237823
5046,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,"dogs can see a range of colors including red, green, blue, and white.",0.85,1,True,0.42829377949237823
5047,commonsenseqa,text,Qwen/Qwen2-1.5B-Instruct,bathroom,0.85,1,True,0.42829377949237823
5048,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Global warming is not a concern if it's cold outside.,0.85,1,True,0.42829377949237823
5049,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,$29.60,0.85,0,True,0.42829377949237823
5050,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,,0.0,0,False,0.42829377949237823
5051,gsm8k,numeric,Qwen/Qwen2-1.5B-Instruct,1600,0.85,0,True,0.42829377949237823
5052,truthfulqa,text,Qwen/Qwen2-1.5B-Instruct,Russia,0.85,0,True,0.42829377949237823
